date_time,Hospitals,Offices,Restaurants,Schools,Shops,SFH,MFH
 07/03  17:00:00,3.08E-05,1.93E-06,0,0,1.29E-05,0,0
 07/03  18:00:00,1.72E-05,0,0,0,2.40E-05,0,0
 07/03  19:00:00,2.06E-05,-4.10E-10,0,0,0,4.34E-05,1.63E-05
 07/03  20:00:00,2.33E-05,0,0,0,0,4.34E-05,1.63E-05
 07/03  21:00:00,1.93E-05,0,0,0,0,4.34E-05,1.63E-05
 07/03  22:00:00,2.15E-05,0,4.17E-05,0,0,8.68E-05,3.26E-05
 07/03  23:00:00,2.15E-05,9.02E-06,2.88E-05,0,6.92E-05,0,0
 07/03  24:00:00,2.15E-05,9.02E-06,2.88E-05,0,6.92E-05,0,0
 07/04  01:00:00,2.62E-05,8.05E-06,6.21E-05,0,0.00024774,0,1.08E-19
 07/04  02:00:00,0.00020336,5.63E-05,0.00015246,0,0.00034801,0,0
 07/04  03:00:00,0.00022741,6.29E-05,0.0001705,0,0.00038918,0,0
 07/04  04:00:00,0.0002449,6.78E-05,0.00018361,0,0.00041911,0.00057544,0.00021599
 07/04  05:00:00,0.00024709,6.84E-05,0.00018525,0,0.00042286,0,0
 07/04  06:00:00,0.00013489,6.00E-05,0.00017706,0,0.00040415,0,0
 07/04  07:00:00,8.31E-05,2.30E-05,6.23E-05,0,0.0001422,0.00028106,0.00010549
 07/04  08:00:00,5.47E-05,1.51E-05,-6.51E-19,0,9.36E-05,0.00018491,6.94E-05
 07/04  09:00:00,2.62E-05,7.26E-06,1.97E-05,0,4.49E-05,0,0
 07/04  10:00:00,2.70E-05,1.14E-05,0,0,0,0,0
 07/04  11:00:00,2.34E-05,1.24E-05,0,0,0,0,0
 07/04  12:00:00,2.04E-05,2.87E-06,0,0,1.79E-05,0,0
 07/04  13:00:00,1.36E-05,0,4.13E-05,0,3.68E-05,4.34E-05,1.63E-05
 07/04  14:00:00,3.08E-05,0,0,0,0,0,0
 07/04  15:00:00,3.03E-05,5.80E-06,0,0,5.09E-06,0,0
 07/04  16:00:00,2.15E-05,5.22E-06,0,0,2.71E-06,0,0
 07/04  17:00:00,1.85E-05,0,0,0,5.41E-06,0,0
 07/04  18:00:00,1.74E-05,0,0,0,2.90E-06,0,0
 07/04  19:00:00,2.84E-05,5.42E-20,0,0,1.36E-06,4.34E-05,1.63E-05
 07/04  20:00:00,3.06E-05,0,0,0,0,4.34E-05,1.63E-05
 07/04  21:00:00,1.98E-05,0,0,0,0,4.34E-05,1.63E-05
 07/04  22:00:00,2.07E-05,8.05E-06,2.94E-05,0,6.92E-05,8.68E-05,3.26E-05
 07/04  23:00:00,4.37E-05,1.21E-05,3.28E-05,0,7.48E-05,0,0
 07/04  24:00:00,7.22E-05,2.00E-05,5.41E-05,0,0.00012349,0,0
 07/05  01:00:00,8.33E-05,0,6.65E-05,0,0.00015133,-1.52E-18,0
 07/05  02:00:00,0.00021386,0,0.00018337,0,0.00041718,0,0
 07/05  03:00:00,0.00023405,0,0.00018697,0,0.00042536,0,0
 07/05  04:00:00,0.00023855,0,0.00019056,0,0.00043354,0.00056631,0.00021256
 07/05  05:00:00,0.00023855,0,0.00019056,0,0.00043354,0,0
 07/05  06:00:00,9.23E-05,0,0.00015128,0,0.00012726,0,0
 07/05  07:00:00,6.98E-05,0,5.57E-05,0,0.00012679,0.00029456,0.00011056
 07/05  08:00:00,4.28E-05,0,2.17E-19,0,7.77E-05,0.00018054,6.78E-05
 07/05  09:00:00,1.64E-05,0,1.26E-05,0,2.86E-05,0,0
 07/05  10:00:00,2.56E-05,0,0,0,2.98E-06,0,0
 07/05  11:00:00,1.57E-05,0,0,0,0,0,0
 07/05  12:00:00,1.34E-05,0,5.51E-07,0,1.83E-05,0,0
 07/05  13:00:00,2.57E-05,0,3.02E-05,0,0,4.34E-05,1.63E-05
 07/05  14:00:00,1.27E-05,0,1.77E-06,0,0,0,0
 07/05  15:00:00,3.01E-05,0,0,0,0,0,0
 07/05  16:00:00,2.50E-05,0,0,0,0,0,0
 07/05  17:00:00,1.46E-05,0,0,0,5.69E-06,0,0
 07/05  18:00:00,1.80E-05,0,0,0,7.38E-05,0,0
 07/05  19:00:00,1.60E-05,0,0,0,0,4.34E-05,1.63E-05
 07/05  20:00:00,3.08E-05,0,0,0,0,4.34E-05,1.63E-05
 07/05  21:00:00,2.71E-05,0,0,0,0,4.34E-05,1.63E-05
 07/05  22:00:00,2.16E-05,0,3.98E-05,0,0,8.68E-05,3.26E-05
 07/05  23:00:00,3.38E-05,0,3.16E-05,0,6.23E-05,0,0
 07/05  24:00:00,6.75E-05,0,5.39E-05,0,0.0001227,0,0
 07/06  01:00:00,5.94E-05,1.74E-05,4.30E-05,0,0.00010364,0,1.08E-19
 07/06  02:00:00,7.87E-05,2.31E-05,5.70E-05,0,0.00013738,0,0
 07/06  03:00:00,8.98E-05,2.63E-05,6.51E-05,0,0.00015666,0,0
 07/06  04:00:00,9.67E-05,2.84E-05,7.01E-05,0,0.00016871,0,0
 07/06  05:00:00,0.00018088,2.88E-05,7.11E-05,0,0.00017112,0,0
 07/06  06:00:00,0.00017398,4.75E-05,-6.51E-19,0,0.00046758,0,0
 07/06  07:00:00,0.00015879,2.23E-05,5.50E-05,0,0.00013256,0.00022586,8.48E-05
 07/06  08:00:00,5.66E-05,1.66E-05,0,0,9.88E-05,0.00016837,6.32E-05
 07/06  09:00:00,3.73E-05,1.09E-05,2.70E-05,0,6.51E-05,0,0
 07/06  10:00:00,2.70E-05,1.30E-05,1.40E-05,0,3.37E-05,0,0
 07/06  11:00:00,7.92E-05,6.39E-06,1.00E-06,0,2.41E-06,0,0
 07/06  12:00:00,7.18E-05,2.11E-05,0,0,0.00012533,0,0
 07/06  13:00:00,5.94E-05,1.74E-05,4.30E-05,0,0.00010364,4.34E-05,1.63E-05
 07/06  14:00:00,5.25E-05,1.54E-05,3.80E-05,0,9.16E-05,0,0
 07/06  15:00:00,4.69E-05,1.38E-05,3.40E-05,0,8.19E-05,0.00064718,0.00024292
 07/06  16:00:00,4.56E-05,1.34E-05,3.30E-05,0,7.95E-05,0,0
 07/06  17:00:00,4.69E-05,1.38E-05,3.40E-05,0,8.19E-05,0,0
 07/06  18:00:00,5.39E-05,1.58E-05,0.00030108,0,9.40E-05,0,0
 07/06  19:00:00,3.00E-05,0,0,0,0,4.34E-05,1.63E-05
 07/06  20:00:00,1.33E-05,0,0,0,0,4.34E-05,1.63E-05
 07/06  21:00:00,2.43E-05,3.24E-06,8.01E-06,0,1.93E-05,4.34E-05,1.63E-05
 07/06  22:00:00,2.79E-05,0,2.42E-05,0,0,8.68E-05,3.26E-05
 07/06  23:00:00,4.14E-05,0,3.00E-05,0,0,0,0
 07/06  24:00:00,5.52E-05,1.62E-05,4.00E-05,0,9.64E-05,0,0
 07/07  01:00:00,0.00010826,1.82E-05,8.67E-05,0,0.00018558,-7.99E-12,-4.06E-10
 07/07  02:00:00,0.00011581,1.95E-05,9.28E-05,0,0.00019853,0,0
 07/07  03:00:00,0.00012085,2.04E-05,9.68E-05,0,0.00020716,0,0
 07/07  04:00:00,0.00012588,2.12E-05,0.00010086,0,0.00021579,0,0
 07/07  05:00:00,0.00014499,2.12E-05,0.00010086,0,0.00036306,0,0
 07/07  06:00:00,0.00026435,0,-5.14E-14,0,0.00045317,0,0
 07/07  07:00:00,0.00023666,0,0,0,0.00040569,0.00042152,0.00015822
 07/07  08:00:00,5.54E-05,0,0,0,9.50E-05,0.00027275,0.00010237
 07/07  09:00:00,2.27E-05,0,1.82E-05,0,3.88E-05,0,0
 07/07  10:00:00,3.04E-05,0,0,0,0,0,0
 07/07  11:00:00,2.99E-05,0,0,0,0,0,0
 07/07  12:00:00,2.03E-05,0,0,0,0,0,0
 07/07  13:00:00,6.29E-05,0,3.31E-05,0,0.0001079,4.34E-05,1.63E-05
 07/07  14:00:00,4.53E-05,0,7.10E-06,0,7.77E-05,0,0
 07/07  15:00:00,3.27E-05,6.44E-05,0.00042064,0,5.61E-05,0.00034714,0.0001303
 07/07  16:00:00,2.77E-05,0,0,0,4.75E-05,0,0
 07/07  17:00:00,2.77E-05,0,0,0,4.75E-05,0,0
 07/07  18:00:00,2.70E-05,0,0,0,1.21E-05,0,0
 07/07  19:00:00,2.08E-05,0,0,0,2.14E-05,4.34E-05,1.63E-05
 07/07  20:00:00,1.67E-05,0,0,0,0,4.34E-05,1.63E-05
 07/07  21:00:00,1.74E-05,0,0,0,-4.34E-19,4.34E-05,1.63E-05
 07/07  22:00:00,2.84E-05,0,2.88E-05,0,6.92E-05,8.68E-05,3.26E-05
 07/07  23:00:00,2.21E-05,1.06E-05,3.65E-05,0,6.92E-05,0,0
 07/07  24:00:00,2.21E-05,1.06E-05,3.65E-05,0,6.92E-05,0,0
 07/08  01:00:00,0,1.06E-05,3.65E-05,0,6.92E-05,0,0
 07/08  02:00:00,0,1.06E-05,3.65E-05,0,6.92E-05,0,0
 07/08  03:00:00,0,4.76E-05,0.00016356,0,0.00019767,0,0
 07/08  04:00:00,0,7.19E-05,0.00024713,0,0.00036853,0,0
 07/08  05:00:00,0,7.19E-05,0.00024713,0,0.00036853,0,0
 07/08  06:00:00,0,1.06E-05,3.65E-05,0,6.92E-05,0,0
 07/08  07:00:00,0,1.06E-05,3.65E-05,0,0,0,0
 07/08  08:00:00,0,0,-1.08E-19,0,0,0,0
 07/08  09:00:00,0,0,0,0,0,0,0
 07/08  10:00:00,0,0,0,0,0,0,0
 07/08  11:00:00,0,0,0,0,0,0,0
 07/08  12:00:00,0,0,0,0,0,0,0
 07/08  13:00:00,0,0,0,0,0,0,0
 07/08  14:00:00,0,0,0,0,0,0,0
 07/08  15:00:00,0,0,0,0,0,0,0
 07/08  16:00:00,0,0,0,0,0,0,0
 07/08  17:00:00,0,0,0,0,0,0,0
 07/08  18:00:00,0,0,0,0,0,0,0
 07/08  19:00:00,0,0,0,0,0,0,0
 07/08  20:00:00,0,0,0,0,0,0,0
 07/08  21:00:00,0,0,0,0,0,0,0
 07/08  22:00:00,0,1.06E-05,3.65E-05,0,0,0,0
 07/08  23:00:00,0,1.06E-05,3.65E-05,0,0,0,0
 07/08  24:00:00,0,1.06E-05,3.65E-05,0,6.92E-05,0,0
 07/09  01:00:00,0,0,0,0,0,0,0
 07/09  02:00:00,0,0,0,0,0,0,0
 07/09  03:00:00,0,0,0,0,0,0,0
 07/09  04:00:00,0,0,0,0,0,0,0
 07/09  05:00:00,0,0,0,0,0,0,0
 07/09  06:00:00,0,0,0,0,0,0,0
 07/09  07:00:00,0,0,0,0,0,0,0
 07/09  08:00:00,0,0,0,0,0,0,0
 07/09  09:00:00,0,0,0,0,0,0,0
 07/09  10:00:00,0,0,0,0,0,0,0
 07/09  11:00:00,0,0,0,0,0,0,0
 07/09  12:00:00,0,0,0,0,0,0,0
 07/09  13:00:00,0,0,0,0,0,0,0
 07/09  14:00:00,0,0,0,0,0,0,0
 07/09  15:00:00,0,0,0,0,0,0,0
 07/09  16:00:00,0,0,0,0,0,0,0
 07/09  17:00:00,0,0,0,0,0,0,0
 07/09  18:00:00,0,0,0,0,0,0,0
 07/09  19:00:00,0,0,0,0,0,0,0
 07/09  20:00:00,0,0,0,0,0,0,0
 07/09  21:00:00,0,0,0,0,0,0,0
 07/09  22:00:00,0,0,0,0,0,0,0
 07/09  23:00:00,0,0,0,0,0,0,0
 07/09  24:00:00,0,0,0,0,0,0,0
 07/10  01:00:00,0,0,0,0,0,0,0
 07/10  02:00:00,0,0,0,0,0,0,0
 07/10  03:00:00,0,0,0,0,0,0,0
 07/10  04:00:00,0,0,0,0,0,0,0
 07/10  05:00:00,0,0,0,0,0,0,0
 07/10  06:00:00,0,0,0,0,0,0,0
 07/10  07:00:00,0,0,0,0,0,0,0
 07/10  08:00:00,0,0,0,0,0,0,0
 07/10  09:00:00,0,0,0,0,0,0,0
 07/10  10:00:00,0,0,0,0,0,0,0
 07/10  11:00:00,0,0,0,0,0,0,0
 07/10  12:00:00,0,0,0,0,0,0,0
 07/10  13:00:00,0,0,0,0,0,0,0
 07/10  14:00:00,0,0,0,0,0,0,0
 07/10  15:00:00,0,0,0,0,0,0,0
 07/10  16:00:00,0,0,0,0,0,0,0
 07/10  17:00:00,0,0,0,0,0,0,0
 07/10  18:00:00,0,0,0,0,0,0,0
 07/10  19:00:00,0,0,0,0,0,0,0
 07/10  20:00:00,0,0,0,0,0,0,0
 07/10  21:00:00,0,0,0,0,0,0,0
 07/10  22:00:00,0,0,0,0,0,0,0
 07/10  23:00:00,0,0,0,0,0,0,0
 07/10  24:00:00,0,0,0,0,0,0,0
 07/11  01:00:00,0,0,0,0,0,0,0
 07/11  02:00:00,0,0,0,0,0,0,0
 07/11  03:00:00,0,0,0,0,0,0,0
 07/11  04:00:00,0,0,0,0,0,0,0
 07/11  05:00:00,0,0,0,0,0,0,0
 07/11  06:00:00,0,0,0,0,0,0,0
 07/11  07:00:00,0,0,0,0,0,0,0
 07/11  08:00:00,0,0,0,0,0,0,0
 07/11  09:00:00,0,0,0,0,0,0,0
 07/11  10:00:00,0,0,0,0,0,0,0
 07/11  11:00:00,0,0,0,0,0,0,0
 07/11  12:00:00,0,0,0,0,0,0,0
 07/11  13:00:00,0,0,0,0,0,0,0
 07/11  14:00:00,0,0,0,0,0,0,0
 07/11  15:00:00,0,0,0,0,0,0,0
 07/11  16:00:00,0,0,0,0,0,0,0
 07/11  17:00:00,0,0,0,0,0,0,0
 07/11  18:00:00,0,0,0,0,0,0,0
 07/11  19:00:00,0,0,0,0,0,0,0
 07/11  20:00:00,0,0,0,0,0,0,0
 07/11  21:00:00,0,0,0,0,0,0,0
 07/11  22:00:00,0,0,0,0,0,0,0
 07/11  23:00:00,0,0,0,0,0,0,0
 07/11  24:00:00,0,0,0,0,0,0,0
 07/12  01:00:00,0,0,0,0,0,0,0
 07/12  02:00:00,0,0,0,0,0,0,0
 07/12  03:00:00,0,0,0,0,0,0,0
 07/12  04:00:00,0,0,0,0,0,0,0
 07/12  05:00:00,0,0,0,0,0,0,0
 07/12  06:00:00,0,0,0,0,0,0,0
 07/12  07:00:00,0,0,0,0,0,0,0
 07/12  08:00:00,0,0,0,0,0,0,0
 07/12  09:00:00,0,0,0,0,0,0,0
 07/12  10:00:00,0,0,0,0,0,0,0
 07/12  11:00:00,0,0,0,0,0,0,0
 07/12  12:00:00,0,0,0,0,0,0,0
 07/12  13:00:00,0,0,0,0,0,0,0
 07/12  14:00:00,0,0,0,0,0,0,0
 07/12  15:00:00,0,0,0,0,0,0,0
 07/12  16:00:00,0,0,0,0,0,0,0
 07/12  17:00:00,0,0,0,0,0,0,0
 07/12  18:00:00,0,0,0,0,0,0,0
 07/12  19:00:00,0,0,0,0,0,0,0
 07/12  20:00:00,0,0,0,0,0,0,0
 07/12  21:00:00,0,0,0,0,0,0,0
 07/12  22:00:00,0,0,0,0,0,0,0
 07/12  23:00:00,0,0,0,0,0,0,0
 07/12  24:00:00,0,0,0,0,0,0,0
 07/13  01:00:00,0,0,0,0,0,0,0
 07/13  02:00:00,0,0,0,0,0,0,0
 07/13  03:00:00,0,0,0,0,0,0,0
 07/13  04:00:00,0,0,0,0,0,0,0
 07/13  05:00:00,0,0,0,0,0,0,0
 07/13  06:00:00,0,0,0,0,0,0,0
 07/13  07:00:00,0,0,0,0,0,0,0
 07/13  08:00:00,0,0,0,0,0,0,0
 07/13  09:00:00,0,0,0,0,0,0,0
 07/13  10:00:00,0,0,0,0,0,0,0
 07/13  11:00:00,0,0,0,0,0,0,0
 07/13  12:00:00,0,0,0,0,0,0,0
 07/13  13:00:00,0,0,0,0,0,0,0
 07/13  14:00:00,0,0,0,0,0,0,0
 07/13  15:00:00,0,0,0,0,0,0,0
 07/13  16:00:00,0,0,0,0,0,0,0
 07/13  17:00:00,0,0,0,0,0,0,0
 07/13  18:00:00,0,0,0,0,0,0,0
 07/13  19:00:00,0,0,0,0,0,0,0
 07/13  20:00:00,0,0,0,0,0,0,0
 07/13  21:00:00,0,0,0,0,0,0,0
 07/13  22:00:00,0,0,0,0,0,0,0
 07/13  23:00:00,0,0,0,0,0,0,0
 07/13  24:00:00,0,0,0,0,0,0,0
 07/14  01:00:00,4.29E-05,1.06E-05,3.63E-05,0,7.05E-05,0,0
 07/14  02:00:00,6.43E-05,1.55E-05,5.45E-05,0,0.00010573,0,0
 07/14  03:00:00,7.62E-05,1.84E-05,6.46E-05,0,0.00012531,0,0
 07/14  04:00:00,0.00015599,2.04E-05,7.17E-05,0,0.00025649,0,0
 07/14  05:00:00,0.00015837,2.10E-05,7.37E-05,0,0.00026041,0,0
 07/14  06:00:00,0.00015479,2.01E-05,7.07E-05,0,0.00025454,0,0
 07/14  07:00:00,0.00014408,0,0,0,0.00023691,0.00018906,7.10E-05
 07/14  08:00:00,0.00012979,0,0,0,0.00021342,0.00015187,5.70E-05
 07/14  09:00:00,0.00011431,0,3.63E-05,0,0.00018796,0,0
 07/14  10:00:00,4.29E-05,0,2.22E-05,0,6.73E-05,0,0
 07/14  11:00:00,1.37E-05,0,1.01E-05,0,1.96E-05,0,0
 07/14  12:00:00,2.91E-05,0,0,0,0,0,0
 07/14  13:00:00,1.64E-05,0,4.18E-05,0,2.10E-05,4.34E-05,1.63E-05
 07/14  14:00:00,5.36E-05,0,0,0,8.81E-05,0,0
 07/14  15:00:00,4.88E-05,0,0,0,8.03E-05,0,0
 07/14  16:00:00,4.88E-05,6.86E-05,0.00047712,0,8.03E-05,0.00062918,0.00023616
 07/14  17:00:00,5.12E-05,0,0,0,8.42E-05,0,0
 07/14  18:00:00,1.91E-05,0,0,0,2.21E-05,0,0
 07/14  19:00:00,1.38E-05,0,0,0,7.05E-06,4.34E-05,1.63E-05
 07/14  20:00:00,3.08E-05,0,1.11E-05,0,2.15E-05,4.34E-05,1.63E-05
 07/14  21:00:00,3.08E-05,0,2.42E-05,0,-4.34E-19,7.44E-05,2.79E-05
 07/14  22:00:00,4.88E-05,0,4.14E-05,0,0,0.00012708,4.77E-05
 07/14  23:00:00,6.91E-05,1.67E-05,5.85E-05,0,0.00011356,0,0
 07/14  24:00:00,8.93E-05,2.15E-05,7.57E-05,0,0.00014685,0,0
 07/15  01:00:00,0.00013467,1.92E-05,6.61E-05,0,0.00012111,6.51E-19,-1.08E-19
 07/15  02:00:00,0.00013864,3.54E-05,0.00012173,0,0.00022309,0,0
 07/15  03:00:00,0.00014062,3.59E-05,0.00012347,0,0.00022628,0,0
 07/15  04:00:00,0.00014359,3.67E-05,0.00012608,0,0.00023106,0,0
 07/15  05:00:00,0.00014656,3.74E-05,0.00012869,0,0.00023584,0.0006066,0.00022768
 07/15  06:00:00,0.00014359,2.91E-05,1.00E-04,0,0.00013545,0,0
 07/15  07:00:00,0.00011988,-1.08E-19,0,0,0,0.00018862,7.08E-05
 07/15  08:00:00,5.55E-05,0,0,0,0,0.00014877,5.58E-05
 07/15  09:00:00,4.06E-05,0,0,0,0,0,0
 07/15  10:00:00,2.67E-05,0,0,0,0,0,0
 07/15  11:00:00,1.39E-05,0,0,0,0,0,0
 07/15  12:00:00,1.54E-05,0,0,0,0,0,0
 07/15  13:00:00,1.42E-05,0,0,0,0,4.34E-05,1.63E-05
 07/15  14:00:00,2.88E-05,0,0,0,0,0,0
 07/15  15:00:00,2.29E-05,0,0,0,0,0,0
 07/15  16:00:00,4.65E-05,0,0,0,0,0,0
 07/15  17:00:00,4.95E-05,0,0,0,0,0,0
 07/15  18:00:00,1.24E-05,0,0,0,0,0,0
 07/15  19:00:00,1.72E-05,0,0,0,0,4.34E-05,1.63E-05
 07/15  20:00:00,2.08E-05,0,0,0,0,5.58E-05,2.09E-05
 07/15  21:00:00,3.37E-05,0,0,0,0,9.03E-05,3.39E-05
 07/15  22:00:00,4.65E-05,1.19E-05,4.09E-05,0,0,0.00012486,4.69E-05
 07/15  23:00:00,5.94E-05,1.52E-05,5.22E-05,0,9.56E-05,0,0
 07/15  24:00:00,0.0001317,1.85E-05,6.35E-05,0,0.00011633,0,0
 07/16  01:00:00,0,0,0,0,0.00020226,-8.36E-07,0
 07/16  02:00:00,0,0,0,0,0.00037215,0,0
 07/16  03:00:00,0,0,0,0,0.00037755,0,0
 07/16  04:00:00,0,0,0,0,0.00038294,0,0
 07/16  05:00:00,0,0,0,0,0.00038564,0.00043,0.00016108
 07/16  06:00:00,0,0,0,0,8.88E-05,0,0
 07/16  07:00:00,0,0,0,0,0.0001645,0.00036259,0.0001361
 07/16  08:00:00,0,0,0,0,0.00011326,0.00024965,9.37E-05
 07/16  09:00:00,0,0,0,0,6.20E-05,0,0
 07/16  10:00:00,0,0,0,0,1.35E-05,0,0
 07/16  11:00:00,0,0,0,0,0,0,0
 07/16  12:00:00,0,0,0,0,8.32E-06,0,0
 07/16  13:00:00,0,0,0,0,0,4.34E-05,1.63E-05
 07/16  14:00:00,0,0,0,0,1.89E-05,0,0
 07/16  15:00:00,0,0,0,0,0,0,0
 07/16  16:00:00,0,0,0,0,0,0,0
 07/16  17:00:00,0,0,0,0,1.20E-07,0,0
 07/16  18:00:00,0,0,0,0,6.10E-06,0,0
 07/16  19:00:00,0,0,0,0,0,4.34E-05,1.63E-05
 07/16  20:00:00,0,0,0,0,0,4.34E-05,1.63E-05
 07/16  21:00:00,0,0,0,0,0,4.34E-05,1.63E-05
 07/16  22:00:00,0,0,0,0,0,8.68E-05,3.26E-05
 07/16  23:00:00,0,0,0,0,4.31E-05,0,0
 07/16  24:00:00,0,0,0,0,6.92E-05,0,0
 07/17  01:00:00,9.53E-05,0,7.31E-05,0,0.00016517,-4.74E-12,-1.61E-09
 07/17  02:00:00,0.0001024,0,7.86E-05,0,0.0001774,0,0
 07/17  03:00:00,0.00017938,0,0.0002465,0,0.00055668,0,0
 07/17  04:00:00,0.00032484,0,0.00024921,0,0.00056279,0,0
 07/17  05:00:00,0.00032837,0,0.00025192,0,0.00056891,4.59E-05,1.72E-05
 07/17  06:00:00,0.00011299,0,9.08E-05,0,0.00021304,0,0
 07/17  07:00:00,8.83E-05,0,0,0,0.00015293,0.00063811,0.00023951
 07/17  08:00:00,4.94E-05,0,3.79E-05,0,8.56E-05,0.00035734,0.00013413
 07/17  09:00:00,1.93E-05,0,5.42E-06,0,1.22E-05,0,0
 07/17  10:00:00,1.81E-05,0,0,0,3.70E-05,0,0
 07/17  11:00:00,2.08E-05,0,0,0,0,0,0
 07/17  12:00:00,1.44E-05,0,0,0,0,0,0
 07/17  13:00:00,3.03E-05,0,4.16E-05,0,1.59E-05,4.34E-05,1.63E-05
 07/17  14:00:00,2.26E-05,0,0,0,0,0,0
 07/17  15:00:00,2.20E-05,0,0,0,0,0,0
 07/17  16:00:00,2.81E-05,0,0,0,0,0,0
 07/17  17:00:00,3.09E-05,0,0,0,0,0,0
 07/17  18:00:00,1.28E-05,0,0,0,4.01E-05,0,0
 07/17  19:00:00,1.90E-05,0,0,0,0,4.34E-05,1.63E-05
 07/17  20:00:00,2.47E-05,0,0,0,0,4.34E-05,1.63E-05
 07/17  21:00:00,1.48E-05,0,0,0,2.60E-18,4.34E-05,1.63E-05
 07/17  22:00:00,2.61E-05,0,1.81E-05,0,6.92E-05,8.68E-05,3.26E-05
 07/17  23:00:00,2.13E-05,0,2.90E-05,0,6.92E-05,0,0
 07/17  24:00:00,2.13E-05,0,2.90E-05,0,6.92E-05,0,0
 07/18  01:00:00,0,0,0,0,0,0,0
 07/18  02:00:00,0,0,0,0,0,0,0
 07/18  03:00:00,0,0,0,0,0,0,0
 07/18  04:00:00,0,0,0,0,0,0,0
 07/18  05:00:00,0,0,0,0,0,0,0
 07/18  06:00:00,0,0,0,0,0,0,0
 07/18  07:00:00,0,0,0,0,0,0,0
 07/18  08:00:00,0,0,0,0,0,0,0
 07/18  09:00:00,0,0,0,0,0,0,0
 07/18  10:00:00,0,0,0,0,0,0,0
 07/18  11:00:00,0,0,0,0,0,0,0
 07/18  12:00:00,0,0,0,0,0,0,0
 07/18  13:00:00,0,0,0,0,0,0,0
 07/18  14:00:00,0,0,0,0,0,0,0
 07/18  15:00:00,0,0,0,0,0,0,0
 07/18  16:00:00,0,0,0,0,0,0,0
 07/18  17:00:00,0,0,0,0,0,0,0
 07/18  18:00:00,0,0,0,0,0,0,0
 07/18  19:00:00,0,0,0,0,0,0,0
 07/18  20:00:00,0,0,0,0,0,0,0
 07/18  21:00:00,0,0,0,0,0,0,0
 07/18  22:00:00,0,0,0,0,0,0,0
 07/18  23:00:00,0,0,0,0,0,0,0
 07/18  24:00:00,0,0,0,0,0,0,0
 07/19  01:00:00,0,0,0,0,0,0,0
 07/19  02:00:00,0,0,0,0,0,0,0
 07/19  03:00:00,0,0,0,0,0,0,0
 07/19  04:00:00,0,0,0,0,0,0,0
 07/19  05:00:00,0,0,0,0,0,0,0
 07/19  06:00:00,0,0,0,0,0,0,0
 07/19  07:00:00,0,0,0,0,0,0,0
 07/19  08:00:00,0,0,0,0,0,0,0
 07/19  09:00:00,0,0,0,0,0,0,0
 07/19  10:00:00,0,0,0,0,0,0,0
 07/19  11:00:00,0,0,0,0,0,0,0
 07/19  12:00:00,0,0,0,0,0,0,0
 07/19  13:00:00,0,0,0,0,0,0,0
 07/19  14:00:00,0,0,0,0,0,0,0
 07/19  15:00:00,0,0,0,0,0,0,0
 07/19  16:00:00,0,0,0,0,0,0,0
 07/19  17:00:00,0,0,0,0,0,0,0
 07/19  18:00:00,0,0,0,0,0,0,0
 07/19  19:00:00,0,0,0,0,0,0,0
 07/19  20:00:00,0,0,0,0,0,0,0
 07/19  21:00:00,0,0,0,0,0,0,0
 07/19  22:00:00,0,0,0,0,0,0,0
 07/19  23:00:00,0,0,0,0,0,0,0
 07/19  24:00:00,0,0,0,0,0,0,0
 07/20  01:00:00,2.16E-05,7.75E-06,3.65E-05,0,6.92E-05,-4.63E-13,-2.58E-10
 07/20  02:00:00,5.51E-05,1.95E-05,4.49E-05,0,0.00010487,0,0
 07/20  03:00:00,7.54E-05,2.67E-05,6.14E-05,0,0.00014351,0,0
 07/20  04:00:00,9.58E-05,3.38E-05,7.80E-05,0,0.00018215,0,0
 07/20  05:00:00,0.00028435,3.90E-05,8.98E-05,0,0.00054092,0,0
 07/20  06:00:00,0.00028145,0.0001087,0.00033351,0,0.0005354,0,0
 07/20  07:00:00,0.00021644,0,0,0,0.00033774,0.00017407,6.53E-05
 07/20  08:00:00,2.32E-05,8.20E-06,1.89E-05,0,4.42E-05,6.05E-05,2.27E-05
 07/20  09:00:00,3.01E-05,0,0,0,0,0,0
 07/20  10:00:00,1.51E-05,1.19E-05,0,0,0,0,0
 07/20  11:00:00,2.75E-05,1.26E-05,0,0,0,0,0
 07/20  12:00:00,5.51E-05,1.95E-05,4.49E-05,0,0.00010487,0,0
 07/20  13:00:00,5.22E-05,1.85E-05,4.25E-05,0,9.94E-05,4.34E-05,1.63E-05
 07/20  14:00:00,4.93E-05,1.74E-05,4.02E-05,0,9.38E-05,0,0
 07/20  15:00:00,5.51E-05,1.95E-05,4.49E-05,0,0.00010487,0.00080679,0.00030282
 07/20  16:00:00,6.38E-05,2.26E-05,5.20E-05,0,0.00012143,0,0
 07/20  17:00:00,7.83E-05,2.77E-05,6.38E-05,0,0.00014903,0,0
 07/20  18:00:00,3.08E-05,0,0,0,3.41E-05,0,0
 07/20  19:00:00,2.21E-05,0,0,0,0,4.34E-05,1.63E-05
 07/20  20:00:00,3.06E-05,0,0,0,0,4.34E-05,1.63E-05
 07/20  21:00:00,2.82E-05,0,4.73E-06,0,8.67E-19,4.34E-05,1.63E-05
 07/20  22:00:00,2.16E-05,7.75E-06,3.65E-05,0,0,8.68E-05,3.26E-05
 07/20  23:00:00,2.32E-05,8.20E-06,3.65E-05,0,6.92E-05,0,0
